application_id,customer_id,loan_amount,loan_intent,loan_grade,loan_interest_rate,loan_percent_income,loan_status,loan_amount_category,interest_rate_category,income_burden_category,loan_grade_score
A031514,C031514,6000,DEBTCONSOLIDATION,A,7.14,0.06,0,medium,low,low,1
A031515,C031515,14000,EDUCATION,C,12.61,0.11,0,medium,medium,low,3
A031516,C031516,14000,HOMEIMPROVEMENT,A,7.66,0.11,0,medium,low,low,1
A031517,C031517,14000,DEBTCONSOLIDATION,B,10.37,0.11,0,medium,medium,low,2
A031518,C031518,14000,EDUCATION,F,,0.11,1,medium,,low,6
A031519,C031519,15000,DEBTCONSOLIDATION,B,9.88,0.15,0,medium,low,low,2
A031520,C031520,3000,DEBTCONSOLIDATION,A,7.14,0.03,0,small,low,low,1
A031521,C031521,14000,DEBTCONSOLIDATION,A,6.91,0.09,0,medium,low,low,1
A031522,C031522,14000,DEBTCONSOLIDATION,A,6.03,0.08,0,medium,low,low,1
A031523,C031523,9600,VENTURE,C,13.22,0.1,0,medium,medium,low,3
A031524,C031524,5000,EDUCATION,C,14.26,0.05,0,small,medium,low,3
A031525,C031525,6000,VENTURE,D,14.11,0.06,0,medium,medium,low,4
A031526,C031526,4800,DEBTCONSOLIDATION,C,13.47,0.05,0,small,medium,low,3
A031527,C031527,14250,PERSONAL,A,7.66,0.12,0,medium,low,low,1
A031528,C031528,8000,MEDICAL,B,9.99,0.08,0,medium,low,low,2
A031529,C031529,20000,VENTURE,C,13.49,0.2,0,medium,medium,medium,3
A031530,C031530,17850,VENTURE,B,11.99,0.18,0,medium,medium,low,2
A031531,C031531,14300,MEDICAL,A,7.51,0.19,0,medium,low,low,1
A031532,C031532,12000,MEDICAL,B,,0.12,0,medium,,low,2
A031533,C031533,14400,HOMEIMPROVEMENT,D,12.8,0.48,1,medium,medium,medium,4
A031534,C031534,2500,EDUCATION,C,13.47,0.02,0,small,medium,low,3
A031535,C031535,12000,MEDICAL,A,5.79,0.12,0,medium,low,low,1
A031536,C031536,15000,DEBTCONSOLIDATION,B,11.14,0.15,0,medium,medium,low,2
A031537,C031537,14400,PERSONAL,A,8.49,0.3,0,medium,low,medium,1
A031538,C031538,7500,VENTURE,B,11.49,0.07,0,medium,medium,low,2
A031539,C031539,7000,EDUCATION,A,6.92,0.07,0,medium,low,low,1
A031540,C031540,14400,MEDICAL,B,10.62,0.24,0,medium,medium,medium,2
A031541,C031541,12000,HOMEIMPROVEMENT,D,14.96,0.12,0,medium,medium,low,4
A031542,C031542,8800,MEDICAL,B,11.58,0.09,0,medium,medium,low,2
A031543,C031543,14400,EDUCATION,B,12.53,0.19,0,medium,medium,low,2
A031544,C031544,12600,DEBTCONSOLIDATION,A,9.32,0.12,0,medium,low,low,1
A031545,C031545,14400,VENTURE,B,11.99,0.17,0,medium,medium,low,2
A031546,C031546,15000,DEBTCONSOLIDATION,C,14.35,0.14,0,medium,medium,low,3
A031547,C031547,8000,VENTURE,B,9.99,0.27,0,medium,low,medium,2
A031548,C031548,14400,DEBTCONSOLIDATION,D,15.2,0.15,1,medium,high,low,4
A031549,C031549,14000,HOMEIMPROVEMENT,A,6.03,0.13,0,medium,low,low,1
A031550,C031550,12350,VENTURE,A,6.62,0.12,0,medium,low,low,1
A031551,C031551,2400,EDUCATION,C,13.06,0.02,0,small,medium,low,3
A031552,C031552,14500,EDUCATION,D,15.57,0.35,1,medium,high,medium,4
A031553,C031553,21000,VENTURE,B,10.25,0.2,0,large,medium,medium,2
A031554,C031554,14500,MEDICAL,B,11.26,0.18,0,medium,medium,low,2
A031555,C031555,25000,EDUCATION,B,12.18,0.24,0,large,medium,medium,2
A031556,C031556,11000,DEBTCONSOLIDATION,A,9.32,0.1,0,medium,low,low,1
A031557,C031557,9000,DEBTCONSOLIDATION,A,9.32,0.09,0,medium,low,low,1
A031558,C031558,14525,PERSONAL,B,11.11,0.31,1,medium,medium,medium,2
A031559,C031559,7500,DEBTCONSOLIDATION,D,12.86,0.08,1,medium,medium,low,4
A031560,C031560,14550,EDUCATION,A,8.94,0.18,0,medium,low,low,1
A031561,C031561,15000,VENTURE,A,6.91,0.14,0,medium,low,low,1
A031562,C031562,20700,HOMEIMPROVEMENT,E,17.43,0.2,0,large,high,medium,5
A031563,C031563,12000,VENTURE,B,11.99,0.11,0,medium,medium,low,2
A031564,C031564,4025,HOMEIMPROVEMENT,A,7.49,0.04,0,small,low,low,1
A031565,C031565,5000,HOMEIMPROVEMENT,C,12.99,0.05,0,small,medium,low,3
A031566,C031566,10200,MEDICAL,A,9.32,0.1,0,medium,low,low,1
A031567,C031567,23000,DEBTCONSOLIDATION,D,14.96,0.24,1,large,medium,medium,4
A031568,C031568,4000,VENTURE,C,13.49,0.04,0,small,medium,low,3
A031569,C031569,15000,VENTURE,B,10.0,0.14,0,medium,medium,low,2
A031570,C031570,13000,HOMEIMPROVEMENT,B,11.83,0.12,0,medium,medium,low,2
A031571,C031571,7500,VENTURE,B,10.39,0.25,0,medium,medium,medium,2
A031572,C031572,14000,EDUCATION,A,8.9,0.13,0,medium,low,low,1
A031573,C031573,10000,EDUCATION,C,,0.33,0,medium,,medium,3
A031574,C031574,3500,PERSONAL,A,,0.03,0,small,,low,1
A031575,C031575,10000,HOMEIMPROVEMENT,B,11.11,0.09,0,medium,medium,low,2
A031576,C031576,2000,MEDICAL,A,6.91,0.06,0,small,low,low,1
A031577,C031577,4000,VENTURE,A,7.74,0.04,0,small,low,low,1
A031578,C031578,7000,MEDICAL,A,7.74,0.06,0,medium,low,low,1
A031579,C031579,18000,MEDICAL,B,10.75,0.17,0,medium,medium,low,2
A031580,C031580,16000,VENTURE,A,7.05,0.15,0,medium,low,low,1
A031581,C031581,12800,MEDICAL,C,13.79,0.12,0,medium,medium,low,3
A031582,C031582,20000,DEBTCONSOLIDATION,C,13.35,0.18,0,medium,medium,low,3
A031583,C031583,2000,VENTURE,B,11.49,0.05,0,small,medium,low,2
A031584,C031584,10800,VENTURE,C,14.27,0.1,0,medium,medium,low,3
A031585,C031585,30000,VENTURE,B,9.91,0.27,0,large,low,medium,2
A031586,C031586,16000,VENTURE,A,6.03,0.15,0,medium,low,low,1
A031587,C031587,2000,PERSONAL,B,10.38,0.05,0,small,medium,low,2
A031588,C031588,3000,MEDICAL,A,8.49,0.03,0,small,low,low,1
A031589,C031589,2000,DEBTCONSOLIDATION,C,13.23,0.05,0,small,medium,low,3
A031590,C031590,2000,VENTURE,B,11.14,0.05,0,small,medium,low,2
A031591,C031591,5000,PERSONAL,B,11.49,0.05,0,small,medium,low,2
A031592,C031592,9000,MEDICAL,A,,0.08,0,medium,,low,1
A031593,C031593,12000,PERSONAL,C,12.99,0.11,0,medium,medium,low,3
A031594,C031594,16000,PERSONAL,B,11.99,0.15,0,medium,medium,low,2
A031595,C031595,20000,PERSONAL,B,11.11,0.18,0,medium,medium,low,2
A031596,C031596,3000,HOMEIMPROVEMENT,A,7.51,0.03,0,small,low,low,1
A031597,C031597,13000,VENTURE,A,8.32,0.45,0,medium,low,medium,1
A031598,C031598,24000,MEDICAL,B,11.36,0.22,0,large,medium,medium,2
A031599,C031599,2000,PERSONAL,B,11.49,0.04,0,small,medium,low,2
A031600,C031600,12000,HOMEIMPROVEMENT,A,7.88,0.11,0,medium,low,low,1
A031601,C031601,6000,EDUCATION,A,8.94,0.05,0,medium,low,low,1
A031602,C031602,2000,DEBTCONSOLIDATION,C,13.61,0.05,1,small,medium,low,3
A031603,C031603,15000,HOMEIMPROVEMENT,A,9.63,0.14,0,medium,low,low,1
A031604,C031604,15000,PERSONAL,D,,0.5,1,medium,,high,4
A031605,C031605,15000,PERSONAL,D,14.61,0.5,1,medium,medium,high,4
A031606,C031606,25000,EDUCATION,C,12.73,0.23,0,large,medium,medium,3
A031607,C031607,1600,VENTURE,B,9.99,0.06,0,small,low,low,2
A031608,C031608,2000,EDUCATION,A,7.74,0.07,0,small,low,low,1
A031609,C031609,12000,PERSONAL,D,16.0,0.43,0,medium,high,medium,4
A031610,C031610,25000,PERSONAL,D,14.96,0.22,0,large,medium,medium,4
A031611,C031611,10000,DEBTCONSOLIDATION,E,16.0,0.1,1,medium,high,low,5
A031612,C031612,25000,EDUCATION,A,6.99,0.22,0,large,low,medium,1
A031613,C031613,25000,DEBTCONSOLIDATION,F,16.15,0.25,1,large,high,medium,6
A031614,C031614,19000,DEBTCONSOLIDATION,B,9.99,0.17,0,medium,low,low,2
A031615,C031615,6000,MEDICAL,A,5.42,0.05,0,medium,low,low,1
A031616,C031616,19200,PERSONAL,B,11.36,0.17,0,medium,medium,low,2
A031617,C031617,35000,DEBTCONSOLIDATION,A,8.9,0.31,0,large,low,medium,1
A031618,C031618,3000,EDUCATION,A,8.59,0.03,0,small,low,low,1
A031619,C031619,2850,VENTURE,A,,0.02,0,small,,low,1
A031620,C031620,12500,DEBTCONSOLIDATION,A,6.54,0.11,0,medium,low,low,1
A031621,C031621,15000,DEBTCONSOLIDATION,B,12.53,0.34,1,medium,medium,medium,2
A031622,C031622,10000,VENTURE,A,5.42,0.09,0,medium,low,low,1
A031623,C031623,15000,DEBTCONSOLIDATION,C,13.49,0.33,1,medium,medium,medium,3
A031624,C031624,12000,HOMEIMPROVEMENT,B,,0.1,0,medium,,low,2
A031625,C031625,15000,DEBTCONSOLIDATION,B,10.99,0.38,1,medium,medium,medium,2
A031626,C031626,25000,VENTURE,D,15.58,0.22,0,large,high,medium,4
A031627,C031627,8000,VENTURE,A,8.94,0.07,0,medium,low,low,1
A031628,C031628,20000,PERSONAL,D,14.61,0.17,0,medium,medium,low,4
A031629,C031629,15000,PERSONAL,B,10.96,0.38,1,medium,medium,medium,2
A031630,C031630,10000,DEBTCONSOLIDATION,A,6.03,0.09,0,medium,low,low,1
A031631,C031631,30000,EDUCATION,E,18.39,0.29,1,large,high,medium,5
A031632,C031632,25000,MEDICAL,F,18.3,0.24,1,large,high,medium,6
A031633,C031633,15000,MEDICAL,E,16.4,0.32,1,medium,high,medium,5
A031634,C031634,12000,VENTURE,C,,0.1,0,medium,,low,3
A031635,C031635,5000,PERSONAL,B,10.25,0.04,0,small,medium,low,2
A031636,C031636,10700,HOMEIMPROVEMENT,C,14.27,0.09,0,medium,medium,low,3
A031637,C031637,20400,HOMEIMPROVEMENT,C,13.06,0.17,0,large,medium,low,3
A031638,C031638,8000,HOMEIMPROVEMENT,C,13.06,0.07,0,medium,medium,low,3
A031639,C031639,10000,PERSONAL,A,8.94,0.09,0,medium,low,low,1
A031640,C031640,16000,PERSONAL,B,10.75,0.14,0,medium,medium,low,2
A031641,C031641,1800,MEDICAL,A,9.63,0.05,0,small,low,low,1
A031642,C031642,12000,MEDICAL,A,,0.1,0,medium,,low,1
A031643,C031643,4750,HOMEIMPROVEMENT,C,12.73,0.18,0,small,medium,low,3
A031644,C031644,11400,DEBTCONSOLIDATION,B,10.59,0.1,0,medium,medium,low,2
A031645,C031645,15000,HOMEIMPROVEMENT,E,16.95,0.37,1,medium,high,medium,5
A031646,C031646,25000,HOMEIMPROVEMENT,B,12.18,0.21,0,large,medium,medium,2
A031647,C031647,15000,PERSONAL,B,12.42,0.31,1,medium,medium,medium,2
A031648,C031648,28000,MEDICAL,B,11.71,0.24,0,large,medium,medium,2
A031649,C031649,20000,VENTURE,C,,0.17,0,medium,,low,3
A031650,C031650,15000,MEDICAL,C,13.98,0.31,1,medium,medium,medium,3
A031651,C031651,5000,PERSONAL,B,11.49,0.04,0,small,medium,low,2
A031652,C031652,4000,HOMEIMPROVEMENT,A,,0.03,0,small,,low,1
A031653,C031653,15000,MEDICAL,C,12.73,0.35,1,medium,medium,medium,3
A031654,C031654,30000,MEDICAL,A,6.62,0.25,0,large,low,medium,1
A031655,C031655,6000,DEBTCONSOLIDATION,D,17.27,0.06,1,medium,high,low,4
A031656,C031656,4750,HOMEIMPROVEMENT,D,,0.18,0,small,,low,4
A031657,C031657,15000,HOMEIMPROVEMENT,A,8.9,0.3,0,medium,low,medium,1
A031658,C031658,12000,HOMEIMPROVEMENT,A,6.99,0.11,1,medium,low,low,1
A031659,C031659,14500,DEBTCONSOLIDATION,A,5.42,0.12,0,medium,low,low,1
A031660,C031660,5400,PERSONAL,A,5.99,0.04,0,medium,low,low,1
A031661,C031661,30000,EDUCATION,D,16.49,0.28,1,large,high,medium,4
A031662,C031662,15000,HOMEIMPROVEMENT,C,13.22,0.3,0,medium,medium,medium,3
A031663,C031663,3600,DEBTCONSOLIDATION,C,,0.03,0,small,,low,3
A031664,C031664,9600,PERSONAL,B,10.59,0.08,0,medium,medium,low,2
A031665,C031665,15000,EDUCATION,B,10.99,0.13,0,medium,medium,low,2
A031666,C031666,5000,VENTURE,B,9.91,0.2,0,small,low,medium,2
A031667,C031667,20000,HOMEIMPROVEMENT,D,14.54,0.19,1,medium,medium,low,4
A031668,C031668,5575,HOMEIMPROVEMENT,D,15.2,0.05,0,medium,high,low,4
A031669,C031669,8500,VENTURE,A,7.51,0.34,0,medium,low,medium,1
A031670,C031670,12000,MEDICAL,A,5.79,0.1,0,medium,low,low,1
A031671,C031671,20000,MEDICAL,D,14.84,0.19,1,medium,medium,low,4
A031672,C031672,8400,MEDICAL,D,14.84,0.08,1,medium,medium,low,4
A031673,C031673,9250,EDUCATION,B,11.86,0.08,0,medium,medium,low,2
A031674,C031674,6000,PERSONAL,B,10.38,0.05,0,medium,medium,low,2
A031675,C031675,20000,MEDICAL,B,10.25,0.17,0,medium,medium,low,2
A031676,C031676,24250,DEBTCONSOLIDATION,B,,0.2,0,large,,medium,2
A031677,C031677,12000,MEDICAL,B,10.99,0.1,0,medium,medium,low,2
A031678,C031678,25000,HOMEIMPROVEMENT,B,10.99,0.21,0,large,medium,medium,2
A031679,C031679,20000,MEDICAL,B,,0.17,0,medium,,low,2
A031680,C031680,23600,VENTURE,D,14.96,0.2,0,large,medium,medium,4
A031681,C031681,5000,MEDICAL,F,19.47,0.05,1,small,high,low,6
A031682,C031682,8000,PERSONAL,A,7.51,0.32,0,medium,low,medium,1
A031683,C031683,10750,PERSONAL,C,14.22,0.43,0,medium,medium,medium,3
A031684,C031684,17000,VENTURE,B,10.51,0.14,0,medium,medium,low,2
A031685,C031685,14400,VENTURE,D,13.67,0.13,1,medium,medium,low,4
A031686,C031686,10000,PERSONAL,D,13.3,0.08,0,medium,medium,low,4
A031687,C031687,1600,MEDICAL,B,12.21,0.03,1,small,medium,low,2
A031688,C031688,4000,HOMEIMPROVEMENT,A,7.66,0.03,0,small,low,low,1
A031689,C031689,1500,MEDICAL,B,11.11,0.13,0,small,medium,low,2
A031690,C031690,1450,VENTURE,A,6.76,0.01,0,small,low,low,1
A031691,C031691,12000,MEDICAL,B,11.83,0.1,0,medium,medium,low,2
A031692,C031692,9150,EDUCATION,A,6.03,0.07,0,medium,low,low,1
A031693,C031693,35000,PERSONAL,C,14.27,0.28,0,large,medium,medium,3
A031694,C031694,1500,PERSONAL,C,15.23,0.09,1,small,high,low,3
A031695,C031695,1500,HOMEIMPROVEMENT,B,11.14,0.09,1,small,medium,low,2
A031696,C031696,12000,EDUCATION,A,6.92,0.1,0,medium,low,low,1
A031697,C031697,6400,DEBTCONSOLIDATION,A,6.99,0.05,0,medium,low,low,1
A031698,C031698,30000,HOMEIMPROVEMENT,E,17.99,0.24,0,large,high,medium,5
A031699,C031699,2000,DEBTCONSOLIDATION,C,12.99,0.02,0,small,medium,low,3
A031700,C031700,12000,VENTURE,D,,0.1,0,medium,,low,4
A031701,C031701,19000,HOMEIMPROVEMENT,C,13.92,0.15,0,medium,medium,low,3
A031702,C031702,4500,EDUCATION,C,12.99,0.19,0,small,medium,low,3
A031703,C031703,35000,MEDICAL,A,7.9,0.28,0,large,low,medium,1
A031704,C031704,12000,HOMEIMPROVEMENT,A,6.03,0.1,0,medium,low,low,1
A031705,C031705,5000,MEDICAL,A,,0.21,0,small,,medium,1
A031706,C031706,1500,MEDICAL,A,7.29,0.07,0,small,low,low,1
A031707,C031707,4500,DEBTCONSOLIDATION,A,6.62,0.04,0,small,low,low,1
A031708,C031708,14975,VENTURE,A,6.03,0.12,0,medium,low,low,1
A031709,C031709,14500,MEDICAL,A,,0.12,0,medium,,low,1
A031710,C031710,1500,DEBTCONSOLIDATION,C,14.22,0.06,1,small,medium,low,3
A031711,C031711,10200,PERSONAL,A,7.49,0.08,0,medium,low,low,1
A031712,C031712,15000,PERSONAL,C,14.26,0.28,0,medium,medium,medium,3
A031713,C031713,8800,HOMEIMPROVEMENT,A,7.88,0.07,0,medium,low,low,1
A031714,C031714,20000,DEBTCONSOLIDATION,C,13.11,0.16,0,medium,medium,low,3
A031715,C031715,10000,PERSONAL,B,,0.08,0,medium,,low,2
A031716,C031716,15000,HOMEIMPROVEMENT,C,13.47,0.27,0,medium,medium,medium,3
A031717,C031717,24000,EDUCATION,D,15.31,0.21,1,large,high,medium,4
A031718,C031718,8000,HOMEIMPROVEMENT,A,9.32,0.06,0,medium,low,low,1
A031719,C031719,15000,MEDICAL,C,13.43,0.26,0,medium,medium,medium,3
A031720,C031720,15000,EDUCATION,F,18.62,0.29,1,medium,high,medium,6
A031721,C031721,6000,VENTURE,B,10.65,0.05,0,medium,medium,low,2
A031722,C031722,15000,HOMEIMPROVEMENT,C,13.48,0.26,0,medium,medium,medium,3
A031723,C031723,14000,MEDICAL,B,9.99,0.11,0,medium,low,low,2
A031724,C031724,2400,EDUCATION,D,,0.02,0,small,,low,4
A031725,C031725,3000,HOMEIMPROVEMENT,A,7.74,0.13,0,small,low,low,1
A031726,C031726,10000,HOMEIMPROVEMENT,B,11.11,0.09,1,medium,medium,low,2
A031727,C031727,15000,DEBTCONSOLIDATION,B,12.42,0.25,0,medium,medium,medium,2
A031728,C031728,7750,MEDICAL,D,15.31,0.07,1,medium,high,low,4
A031729,C031729,24250,MEDICAL,C,14.22,0.21,1,large,medium,medium,3
A031730,C031730,15000,MEDICAL,C,13.49,0.25,0,medium,medium,medium,3
A031731,C031731,30000,HOMEIMPROVEMENT,B,9.91,0.23,0,large,low,medium,2
A031732,C031732,15000,VENTURE,D,16.32,0.25,0,medium,high,medium,4
A031733,C031733,15000,VENTURE,B,,0.25,0,medium,,medium,2
A031734,C031734,15000,HOMEIMPROVEMENT,C,13.57,0.25,0,medium,medium,medium,3
A031735,C031735,9600,EDUCATION,C,13.99,0.08,1,medium,medium,low,3
A031736,C031736,11000,DEBTCONSOLIDATION,B,10.74,0.08,0,medium,medium,low,2
A031737,C031737,12000,PERSONAL,B,,0.09,0,medium,,low,2
A031738,C031738,25000,MEDICAL,D,14.83,0.21,1,large,medium,medium,4
A031739,C031739,24250,DEBTCONSOLIDATION,A,6.17,0.19,0,large,low,low,1
A031740,C031740,25000,HOMEIMPROVEMENT,D,16.07,0.19,0,large,high,low,4
A031741,C031741,7000,EDUCATION,A,6.03,0.31,0,medium,low,medium,1
A031742,C031742,15000,MEDICAL,B,10.59,0.23,0,medium,medium,medium,2
A031743,C031743,8000,DEBTCONSOLIDATION,C,13.49,0.06,0,medium,medium,low,3
A031744,C031744,7500,HOMEIMPROVEMENT,A,7.29,0.06,0,medium,low,low,1
A031745,C031745,15000,MEDICAL,C,13.72,0.23,0,medium,medium,medium,3
A031746,C031746,25000,VENTURE,B,10.25,0.19,0,large,medium,low,2
A031747,C031747,15000,PERSONAL,E,,0.25,1,medium,,medium,5
A031748,C031748,2500,DEBTCONSOLIDATION,D,14.91,0.02,1,small,medium,low,4
A031749,C031749,20000,MEDICAL,B,9.25,0.15,0,medium,low,low,2
A031750,C031750,15000,EDUCATION,C,13.47,0.22,0,medium,medium,medium,3
A031751,C031751,15000,EDUCATION,B,11.71,0.24,1,medium,medium,medium,2
A031752,C031752,21000,HOMEIMPROVEMENT,B,9.99,0.15,0,large,low,low,2
A031753,C031753,4800,VENTURE,C,14.72,0.04,0,small,medium,low,3
A031754,C031754,8000,EDUCATION,A,6.62,0.06,0,medium,low,low,1
A031755,C031755,23000,MEDICAL,A,7.9,0.17,0,large,low,low,1
A031756,C031756,4000,EDUCATION,D,15.62,0.03,0,small,high,low,4
A031757,C031757,9900,HOMEIMPROVEMENT,A,6.99,0.07,0,medium,low,low,1
A031758,C031758,10000,VENTURE,C,13.98,0.07,0,medium,medium,low,3
A031759,C031759,15000,MEDICAL,B,8.88,0.21,0,medium,low,medium,2
A031760,C031760,9000,HOMEIMPROVEMENT,A,7.51,0.06,0,medium,low,low,1
A031761,C031761,7500,HOMEIMPROVEMENT,A,6.62,0.05,0,medium,low,low,1
A031762,C031762,10000,HOMEIMPROVEMENT,D,15.62,0.07,0,medium,high,low,4
A031763,C031763,18000,EDUCATION,B,9.99,0.13,0,medium,low,low,2
A031764,C031764,8000,PERSONAL,A,6.99,0.06,0,medium,low,low,1
A031765,C031765,15000,PERSONAL,C,12.68,0.21,0,medium,medium,medium,3
A031766,C031766,7000,HOMEIMPROVEMENT,A,7.29,0.05,0,medium,low,low,1
A031767,C031767,15000,MEDICAL,E,17.88,0.12,1,medium,high,low,5
A031768,C031768,25000,VENTURE,C,13.8,0.18,0,large,medium,low,3
A031769,C031769,15000,PERSONAL,B,11.71,0.2,0,medium,medium,medium,2
A031770,C031770,25000,HOMEIMPROVEMENT,B,9.99,0.18,0,large,low,low,2
A031771,C031771,10000,PERSONAL,D,14.09,0.07,0,medium,medium,low,4
A031772,C031772,14000,HOMEIMPROVEMENT,A,7.51,0.1,0,medium,low,low,1
A031773,C031773,15000,HOMEIMPROVEMENT,E,14.5,0.2,0,medium,medium,medium,5
A031774,C031774,15000,DEBTCONSOLIDATION,D,,0.22,1,medium,,medium,4
A031775,C031775,15000,EDUCATION,A,7.29,0.2,0,medium,low,medium,1
A031776,C031776,20000,HOMEIMPROVEMENT,C,13.11,0.16,1,medium,medium,low,3
A031777,C031777,20800,VENTURE,B,11.48,0.15,0,large,medium,low,2
A031778,C031778,21500,VENTURE,B,11.83,0.15,0,large,medium,low,2
A031779,C031779,24000,VENTURE,B,12.18,0.17,0,large,medium,low,2
A031780,C031780,8000,MEDICAL,B,10.95,0.06,0,medium,medium,low,2
A031781,C031781,10000,DEBTCONSOLIDATION,A,6.92,0.07,0,medium,low,low,1
A031782,C031782,6250,PERSONAL,B,,0.31,0,medium,,medium,2
A031783,C031783,14000,PERSONAL,B,10.99,0.1,0,medium,medium,low,2
A031784,C031784,6000,MEDICAL,B,10.99,0.04,0,medium,medium,low,2
A031785,C031785,15000,VENTURE,C,12.53,0.11,0,medium,medium,low,3
A031786,C031786,6000,HOMEIMPROVEMENT,B,11.49,0.04,0,medium,medium,low,2
A031787,C031787,15000,VENTURE,B,10.99,0.11,0,medium,medium,low,2
A031788,C031788,15000,HOMEIMPROVEMENT,C,13.48,0.2,0,medium,medium,medium,3
A031789,C031789,25000,PERSONAL,D,15.31,0.18,0,large,high,low,4
A031790,C031790,20000,MEDICAL,B,11.49,0.14,0,medium,medium,low,2
A031791,C031791,15000,PERSONAL,D,14.42,0.22,1,medium,medium,medium,4
A031792,C031792,21000,DEBTCONSOLIDATION,A,7.9,0.15,0,large,low,low,1
A031793,C031793,7600,PERSONAL,C,15.23,0.05,0,medium,high,low,3
A031794,C031794,10000,EDUCATION,C,14.17,0.07,0,medium,medium,low,3
A031795,C031795,25000,HOMEIMPROVEMENT,B,10.08,0.17,0,large,medium,low,2
A031796,C031796,21000,DEBTCONSOLIDATION,B,11.99,0.14,0,large,medium,low,2
A031797,C031797,5000,PERSONAL,B,9.62,0.03,0,small,low,low,2
A031798,C031798,20000,VENTURE,A,6.91,0.14,0,medium,low,low,1
A031799,C031799,15000,DEBTCONSOLIDATION,A,7.88,0.1,0,medium,low,low,1
A031800,C031800,10000,DEBTCONSOLIDATION,C,13.99,0.07,0,medium,medium,low,3
A031801,C031801,4500,HOMEIMPROVEMENT,C,13.49,0.23,1,small,medium,medium,3
A031802,C031802,5000,HOMEIMPROVEMENT,A,6.03,0.03,0,small,low,low,1
A031803,C031803,15000,PERSONAL,D,14.09,0.18,0,medium,medium,low,4
A031804,C031804,30000,EDUCATION,A,8.9,0.2,0,large,low,medium,1
A031805,C031805,24000,MEDICAL,A,6.62,0.16,0,large,low,low,1
A031806,C031806,16000,HOMEIMPROVEMENT,A,8.49,0.11,0,medium,low,low,1
A031807,C031807,20000,PERSONAL,C,12.99,0.13,0,medium,medium,low,3
A031808,C031808,7200,VENTURE,A,6.92,0.05,0,medium,low,low,1
A031809,C031809,7000,EDUCATION,A,7.29,0.05,0,medium,low,low,1
A031810,C031810,12000,PERSONAL,B,10.37,0.08,0,medium,medium,low,2
A031811,C031811,25000,PERSONAL,C,13.43,0.17,0,large,medium,low,3
A031812,C031812,7500,DEBTCONSOLIDATION,B,10.0,0.05,0,medium,medium,low,2
A031813,C031813,3000,EDUCATION,A,7.29,0.02,0,small,low,low,1
A031814,C031814,15000,HOMEIMPROVEMENT,D,14.83,0.17,0,medium,medium,low,4
A031815,C031815,2500,VENTURE,B,11.86,0.13,0,small,medium,low,2
A031816,C031816,10000,DEBTCONSOLIDATION,A,,0.07,0,medium,,low,1
A031817,C031817,10000,EDUCATION,C,13.48,0.07,0,medium,medium,low,3
A031818,C031818,12000,MEDICAL,B,11.14,0.08,0,medium,medium,low,2
A031819,C031819,24500,VENTURE,B,11.83,0.16,0,large,medium,low,2
A031820,C031820,10000,MEDICAL,A,,0.07,1,medium,,low,1
A031821,C031821,24000,VENTURE,B,11.83,0.16,0,large,medium,low,2
A031822,C031822,20000,HOMEIMPROVEMENT,B,11.14,0.14,1,medium,medium,low,2
A031823,C031823,20000,EDUCATION,E,16.95,0.13,0,medium,high,low,5
A031824,C031824,15000,EDUCATION,A,7.49,0.16,0,medium,low,low,1
A031825,C031825,7500,EDUCATION,A,8.07,0.05,0,medium,low,low,1
A031826,C031826,21000,DEBTCONSOLIDATION,A,,0.14,0,large,,low,1
A031827,C031827,8150,PERSONAL,A,6.99,0.05,0,medium,low,low,1
A031828,C031828,35000,DEBTCONSOLIDATION,A,8.9,0.23,0,large,low,medium,1
A031829,C031829,25000,DEBTCONSOLIDATION,D,14.96,0.18,1,large,medium,low,4
A031830,C031830,15175,DEBTCONSOLIDATION,F,19.13,0.31,1,medium,high,medium,6
A031831,C031831,20000,PERSONAL,A,,0.13,0,medium,,low,1
A031832,C031832,30000,DEBTCONSOLIDATION,A,7.9,0.19,0,large,low,low,1
A031833,C031833,25000,VENTURE,B,10.74,0.16,0,large,medium,low,2
A031834,C031834,20000,HOMEIMPROVEMENT,A,6.54,0.13,0,medium,low,low,1
A031835,C031835,15200,EDUCATION,C,14.26,0.41,1,medium,medium,medium,3
A031836,C031836,15250,VENTURE,B,12.53,0.42,1,medium,medium,medium,2
A031837,C031837,18000,EDUCATION,B,11.99,0.12,0,medium,medium,low,2
A031838,C031838,4000,HOMEIMPROVEMENT,A,8.49,0.03,0,small,low,low,1
A031839,C031839,15000,DEBTCONSOLIDATION,B,11.89,0.1,0,medium,medium,low,2
A031840,C031840,11375,PERSONAL,B,10.99,0.08,1,medium,medium,low,2
A031841,C031841,12000,EDUCATION,C,14.27,0.07,0,medium,medium,low,3
A031842,C031842,15575,DEBTCONSOLIDATION,C,14.27,0.24,0,medium,medium,medium,3
A031843,C031843,14000,VENTURE,A,6.62,0.09,0,medium,low,low,1
A031844,C031844,22000,MEDICAL,A,6.99,0.14,0,large,low,low,1
A031845,C031845,15600,PERSONAL,B,,0.37,1,medium,,medium,2
A031846,C031846,15600,MEDICAL,C,,0.29,0,medium,,medium,3
A031847,C031847,15600,MEDICAL,B,10.99,0.23,0,medium,medium,medium,2
A031848,C031848,10000,HOMEIMPROVEMENT,A,7.51,0.06,0,medium,low,low,1
A031849,C031849,10000,EDUCATION,C,12.73,0.06,0,medium,medium,low,3
