customer_id,credit_history_length,default_history,credit_history_category,has_default_history,financial_risk_level
C030834,16,N,long,0,low
C030835,11,Y,long,1,high
C030836,14,Y,long,1,high
C030837,15,N,long,0,low
C030838,17,N,long,0,low
C030839,16,N,long,0,low
C030840,11,N,long,0,low
C030841,11,Y,long,1,high
C030842,15,N,long,0,low
C030843,12,N,long,0,low
C030844,11,N,long,0,low
C030845,14,N,long,0,low
C030846,17,N,long,0,low
C030847,16,Y,long,1,high
C030848,15,N,long,0,low
C030849,15,N,long,0,low
C030850,13,N,long,0,low
C030851,17,Y,long,1,high
C030852,11,N,long,0,low
C030853,17,N,long,0,low
C030854,11,N,long,0,low
C030855,11,N,long,0,low
C030856,14,Y,long,1,high
C030857,13,N,long,0,low
C030858,14,N,long,0,low
C030859,12,Y,long,1,high
C030860,15,N,long,0,low
C030861,12,N,long,0,low
C030862,15,N,long,0,low
C030863,12,N,long,0,low
C030864,13,Y,long,1,high
C030865,13,N,long,0,low
C030866,16,N,long,0,low
C030867,15,N,long,0,low
C030868,11,N,long,0,low
C030869,14,N,long,0,low
C030870,11,N,long,0,low
C030871,17,N,long,0,low
C030872,15,Y,long,1,high
C030873,12,N,long,0,low
C030874,11,N,long,0,low
C030875,15,N,long,0,low
C030876,15,N,long,0,low
C030877,13,N,long,0,low
C030878,11,N,long,0,low
C030879,15,N,long,0,low
C030880,15,N,long,0,low
C030881,14,N,long,0,low
C030882,11,N,long,0,low
C030883,17,N,long,0,low
C030884,15,N,long,0,low
C030885,11,N,long,0,low
C030886,16,N,long,0,low
C030887,12,N,long,0,low
C030888,13,N,long,0,low
C030889,15,N,long,0,low
C030890,11,N,long,0,low
C030891,13,N,long,0,low
C030892,11,N,long,0,low
C030893,14,N,long,0,low
C030894,12,N,long,0,low
C030895,16,N,long,0,low
C030896,11,N,long,0,low
C030897,17,N,long,0,low
C030898,15,N,long,0,low
C030899,12,N,long,0,low
C030900,17,N,long,0,low
C030901,11,N,long,0,low
C030902,12,N,long,0,low
C030903,14,N,long,0,low
C030904,14,N,long,0,low
C030905,12,N,long,0,low
C030906,13,N,long,0,low
C030907,14,N,long,0,low
C030908,12,N,long,0,low
C030909,12,N,long,0,low
C030910,12,Y,long,1,high
C030911,17,N,long,0,low
C030912,12,N,long,0,low
C030913,16,N,long,0,low
C030914,16,N,long,0,low
C030915,17,N,long,0,low
C030916,13,N,long,0,low
C030917,14,N,long,0,low
C030918,16,N,long,0,low
C030919,15,N,long,0,low
C030920,17,N,long,0,low
C030921,14,N,long,0,low
C030922,15,N,long,0,low
C030923,15,N,long,0,low
C030924,14,N,long,0,low
C030925,11,N,long,0,low
C030926,17,N,long,0,low
C030927,14,N,long,0,low
C030928,15,N,long,0,low
C030929,12,N,long,0,low
C030930,12,N,long,0,low
C030931,12,N,long,0,low
C030932,17,Y,long,1,high
C030933,17,N,long,0,low
C030934,13,Y,long,1,high
C030935,12,N,long,0,low
C030936,14,N,long,0,low
C030937,12,N,long,0,low
C030938,15,N,long,0,low
C030939,13,N,long,0,low
C030940,13,Y,long,1,high
C030941,15,N,long,0,low
C030942,12,N,long,0,low
C030943,14,N,long,0,low
C030944,11,N,long,0,low
C030945,13,N,long,0,low
C030946,16,Y,long,1,high
C030947,12,N,long,0,low
C030948,17,N,long,0,low
C030949,14,N,long,0,low
C030950,17,N,long,0,low
C030951,14,Y,long,1,high
C030952,14,N,long,0,low
C030953,11,N,long,0,low
C030954,11,N,long,0,low
C030955,16,N,long,0,low
C030956,11,N,long,0,low
C030957,13,N,long,0,low
C030958,11,N,long,0,low
C030959,15,N,long,0,low
C030960,12,Y,long,1,high
C030961,14,N,long,0,low
C030962,11,N,long,0,low
C030963,17,N,long,0,low
C030964,13,N,long,0,low
C030965,16,N,long,0,low
C030966,11,N,long,0,low
C030967,11,N,long,0,low
C030968,17,N,long,0,low
C030969,12,N,long,0,low
C030970,16,N,long,0,low
C030971,16,N,long,0,low
C030972,13,N,long,0,low
C030973,15,N,long,0,low
C030974,16,N,long,0,low
C030975,15,N,long,0,low
C030976,12,Y,long,1,high
C030977,12,N,long,0,low
C030978,12,Y,long,1,high
C030979,14,N,long,0,low
C030980,14,Y,long,1,high
C030981,11,N,long,0,low
C030982,12,N,long,0,low
C030983,13,N,long,0,low
C030984,15,N,long,0,low
C030985,13,N,long,0,low
C030986,14,N,long,0,low
C030987,14,N,long,0,low
C030988,14,N,long,0,low
C030989,13,N,long,0,low
C030990,17,N,long,0,low
C030991,14,N,long,0,low
C030992,12,N,long,0,low
C030993,13,N,long,0,low
C030994,15,N,long,0,low
C030995,17,Y,long,1,high
C030996,11,N,long,0,low
C030997,16,Y,long,1,high
C030998,14,N,long,0,low
C030999,14,N,long,0,low
C031000,16,N,long,0,low
C031001,14,Y,long,1,high
C031002,11,N,long,0,low
C031003,17,Y,long,1,high
C031004,12,Y,long,1,high
C031005,17,N,long,0,low
C031006,13,N,long,0,low
C031007,15,N,long,0,low
C031008,13,N,long,0,low
C031009,12,N,long,0,low
C031010,14,N,long,0,low
C031011,13,Y,long,1,high
C031012,11,N,long,0,low
C031013,17,N,long,0,low
C031014,17,N,long,0,low
C031015,12,N,long,0,low
C031016,15,N,long,0,low
C031017,17,N,long,0,low
C031018,12,N,long,0,low
C031019,15,N,long,0,low
C031020,12,N,long,0,low
C031021,16,Y,long,1,high
C031022,12,N,long,0,low
C031023,16,N,long,0,low
C031024,11,N,long,0,low
C031025,16,N,long,0,low
C031026,12,N,long,0,low
C031027,14,N,long,0,low
C031028,15,Y,long,1,high
C031029,14,N,long,0,low
C031030,16,N,long,0,low
C031031,14,N,long,0,low
C031032,11,Y,long,1,high
C031033,11,N,long,0,low
C031034,13,N,long,0,low
C031035,17,N,long,0,low
C031036,15,N,long,0,low
C031037,13,N,long,0,low
C031038,17,N,long,0,low
C031039,15,Y,long,1,high
C031040,17,N,long,0,low
C031041,11,N,long,0,low
C031042,13,N,long,0,low
C031043,14,N,long,0,low
C031044,11,N,long,0,low
C031045,11,N,long,0,low
C031046,11,N,long,0,low
C031047,15,N,long,0,low
C031048,14,N,long,0,low
C031049,14,N,long,0,low
C031050,16,N,long,0,low
C031051,13,N,long,0,low
C031052,13,N,long,0,low
C031053,14,N,long,0,low
C031054,16,Y,long,1,high
C031055,15,N,long,0,low
C031056,11,N,long,0,low
C031057,12,N,long,0,low
C031058,14,Y,long,1,high
C031059,15,Y,long,1,high
C031060,14,Y,long,1,high
C031061,12,N,long,0,low
C031062,12,Y,long,1,high
C031063,15,Y,long,1,high
C031064,15,N,long,0,low
C031065,15,N,long,0,low
C031066,16,N,long,0,low
C031067,13,N,long,0,low
C031068,12,Y,long,1,high
C031069,16,Y,long,1,high
C031070,15,Y,long,1,high
C031071,13,N,long,0,low
C031072,14,N,long,0,low
C031073,12,N,long,0,low
C031074,14,N,long,0,low
C031075,12,Y,long,1,high
C031076,14,N,long,0,low
C031077,14,N,long,0,low
C031078,11,N,long,0,low
C031079,15,N,long,0,low
C031080,11,N,long,0,low
C031081,12,N,long,0,low
C031082,16,N,long,0,low
C031083,16,N,long,0,low
C031084,15,Y,long,1,high
C031085,13,N,long,0,low
C031086,11,N,long,0,low
C031087,12,N,long,0,low
C031088,11,N,long,0,low
C031089,12,N,long,0,low
C031090,14,N,long,0,low
C031091,14,Y,long,1,high
C031092,15,N,long,0,low
C031093,14,N,long,0,low
C031094,12,Y,long,1,high
C031095,13,N,long,0,low
C031096,17,N,long,0,low
C031097,11,N,long,0,low
C031098,14,N,long,0,low
C031099,16,Y,long,1,high
C031100,12,Y,long,1,high
C031101,14,N,long,0,low
C031102,16,N,long,0,low
C031103,12,N,long,0,low
C031104,12,N,long,0,low
C031105,16,N,long,0,low
C031106,13,N,long,0,low
C031107,12,N,long,0,low
C031108,13,Y,long,1,high
C031109,17,N,long,0,low
C031110,11,N,long,0,low
C031111,16,N,long,0,low
C031112,16,N,long,0,low
C031113,16,N,long,0,low
C031114,12,N,long,0,low
C031115,12,N,long,0,low
C031116,12,N,long,0,low
C031117,16,N,long,0,low
C031118,16,N,long,0,low
C031119,13,Y,long,1,high
C031120,15,N,long,0,low
C031121,14,N,long,0,low
C031122,16,N,long,0,low
C031123,13,Y,long,1,high
C031124,14,N,long,0,low
C031125,15,N,long,0,low
C031126,11,N,long,0,low
C031127,13,N,long,0,low
C031128,12,N,long,0,low
C031129,14,N,long,0,low
C031130,17,N,long,0,low
C031131,16,Y,long,1,high
C031132,12,N,long,0,low
C031133,14,N,long,0,low
C031134,11,N,long,0,low
C031135,13,N,long,0,low
C031136,15,N,long,0,low
C031137,16,N,long,0,low
C031138,16,N,long,0,low
C031139,16,N,long,0,low
C031140,14,N,long,0,low
C031141,12,N,long,0,low
C031142,11,N,long,0,low
C031143,17,N,long,0,low
C031144,11,N,long,0,low
C031145,13,Y,long,1,high
C031146,16,N,long,0,low
C031147,12,N,long,0,low
C031148,11,N,long,0,low
C031149,12,N,long,0,low
C031150,11,N,long,0,low
C031151,13,N,long,0,low
C031152,14,Y,long,1,high
C031153,12,N,long,0,low
C031154,14,N,long,0,low
C031155,13,N,long,0,low
C031156,15,N,long,0,low
C031157,12,Y,long,1,high
C031158,15,N,long,0,low
C031159,13,Y,long,1,high
C031160,16,N,long,0,low
C031161,11,N,long,0,low
C031162,16,N,long,0,low
C031163,15,N,long,0,low
C031164,11,N,long,0,low
C031165,16,N,long,0,low
C031166,14,N,long,0,low
C031167,17,Y,long,1,high
C031168,14,N,long,0,low
C031169,13,N,long,0,low
C031170,16,N,long,0,low
C031171,17,N,long,0,low
C031172,14,N,long,0,low
C031173,12,N,long,0,low
C031174,14,N,long,0,low
C031175,17,N,long,0,low
C031176,12,N,long,0,low
C031177,15,N,long,0,low
C031178,15,N,long,0,low
C031179,15,N,long,0,low
C031180,15,N,long,0,low
C031181,17,N,long,0,low
C031182,11,N,long,0,low
C031183,15,N,long,0,low
C031184,16,N,long,0,low
C031185,16,N,long,0,low
C031186,13,N,long,0,low
C031187,15,N,long,0,low
C031188,16,N,long,0,low
C031189,13,N,long,0,low
C031190,13,N,long,0,low
C031191,13,N,long,0,low
C031192,14,N,long,0,low
C031193,15,Y,long,1,high
C031194,13,N,long,0,low
C031195,13,N,long,0,low
C031196,13,Y,long,1,high
C031197,11,Y,long,1,high
C031198,13,Y,long,1,high
C031199,15,N,long,0,low
C031200,11,N,long,0,low
C031201,11,N,long,0,low
C031202,15,N,long,0,low
C031203,16,N,long,0,low
C031204,17,Y,long,1,high
C031205,14,N,long,0,low
C031206,12,N,long,0,low
C031207,13,N,long,0,low
C031208,15,N,long,0,low
C031209,11,N,long,0,low
C031210,15,N,long,0,low
C031211,14,N,long,0,low
C031212,16,N,long,0,low
C031213,13,N,long,0,low
C031214,16,N,long,0,low
C031215,12,N,long,0,low
C031216,11,N,long,0,low
C031217,12,N,long,0,low
C031218,15,N,long,0,low
C031219,16,N,long,0,low
C031220,13,Y,long,1,high
C031221,13,N,long,0,low
C031222,11,N,long,0,low
C031223,16,Y,long,1,high
C031224,17,N,long,0,low
C031225,14,N,long,0,low
C031226,11,N,long,0,low
C031227,14,N,long,0,low
C031228,15,N,long,0,low
C031229,12,N,long,0,low
C031230,14,N,long,0,low
C031231,12,N,long,0,low
C031232,12,Y,long,1,high
C031233,17,N,long,0,low
C031234,15,N,long,0,low
C031235,15,Y,long,1,high
C031236,17,Y,long,1,high
C031237,17,N,long,0,low
C031238,16,N,long,0,low
C031239,12,Y,long,1,high
C031240,13,N,long,0,low
C031241,16,N,long,0,low
C031242,13,N,long,0,low
C031243,11,N,long,0,low
C031244,14,N,long,0,low
C031245,12,Y,long,1,high
C031246,17,N,long,0,low
C031247,12,N,long,0,low
C031248,14,N,long,0,low
C031249,11,N,long,0,low
C031250,16,Y,long,1,high
C031251,11,N,long,0,low
C031252,13,N,long,0,low
C031253,12,N,long,0,low
C031254,13,N,long,0,low
C031255,17,Y,long,1,high
C031256,17,N,long,0,low
C031257,11,Y,long,1,high
C031258,11,N,long,0,low
C031259,15,N,long,0,low
C031260,16,N,long,0,low
C031261,14,Y,long,1,high
C031262,16,N,long,0,low
C031263,15,N,long,0,low
C031264,16,N,long,0,low
C031265,16,N,long,0,low
C031266,16,N,long,0,low
C031267,12,N,long,0,low
C031268,17,N,long,0,low
C031269,16,N,long,0,low
C031270,17,N,long,0,low
C031271,17,N,long,0,low
C031272,15,N,long,0,low
C031273,16,N,long,0,low
C031274,16,N,long,0,low
C031275,12,N,long,0,low
C031276,15,N,long,0,low
C031277,11,N,long,0,low
C031278,16,N,long,0,low
C031279,17,N,long,0,low
C031280,14,N,long,0,low
C031281,17,N,long,0,low
C031282,12,N,long,0,low
C031283,13,N,long,0,low
C031284,12,N,long,0,low
C031285,12,Y,long,1,high
C031286,14,N,long,0,low
C031287,15,N,long,0,low
C031288,13,N,long,0,low
C031289,13,N,long,0,low
C031290,12,N,long,0,low
C031291,13,Y,long,1,high
C031292,11,N,long,0,low
C031293,14,N,long,0,low
C031294,16,N,long,0,low
C031295,16,Y,long,1,high
C031296,16,N,long,0,low
C031297,13,N,long,0,low
C031298,12,N,long,0,low
C031299,15,N,long,0,low
C031300,13,N,long,0,low
C031301,12,N,long,0,low
C031302,11,N,long,0,low
C031303,12,N,long,0,low
C031304,12,Y,long,1,high
C031305,13,Y,long,1,high
C031306,17,N,long,0,low
C031307,14,N,long,0,low
C031308,11,N,long,0,low
C031309,17,Y,long,1,high
C031310,16,N,long,0,low
C031311,13,N,long,0,low
C031312,14,N,long,0,low
C031313,13,N,long,0,low
C031314,16,N,long,0,low
C031315,17,N,long,0,low
C031316,12,N,long,0,low
C031317,12,N,long,0,low
C031318,15,N,long,0,low
C031319,13,N,long,0,low
C031320,11,N,long,0,low
C031321,15,Y,long,1,high
C031322,17,N,long,0,low
C031323,12,N,long,0,low
C031324,11,N,long,0,low
C031325,17,N,long,0,low
C031326,13,N,long,0,low
C031327,13,N,long,0,low
C031328,16,N,long,0,low
C031329,14,N,long,0,low
C031330,12,Y,long,1,high
C031331,16,N,long,0,low
C031332,17,N,long,0,low
C031333,17,N,long,0,low
C031334,11,N,long,0,low
C031335,11,Y,long,1,high
C031336,13,Y,long,1,high
C031337,14,N,long,0,low
C031338,14,Y,long,1,high
C031339,14,N,long,0,low
C031340,17,N,long,0,low
C031341,13,N,long,0,low
C031342,13,N,long,0,low
C031343,12,Y,long,1,high
C031344,15,N,long,0,low
C031345,12,Y,long,1,high
C031346,12,N,long,0,low
C031347,15,N,long,0,low
C031348,12,Y,long,1,high
C031349,14,N,long,0,low
C031350,14,N,long,0,low
C031351,13,N,long,0,low
C031352,15,Y,long,1,high
C031353,17,N,long,0,low
C031354,14,N,long,0,low
C031355,13,N,long,0,low
C031356,16,N,long,0,low
C031357,17,N,long,0,low
C031358,14,N,long,0,low
C031359,14,N,long,0,low
C031360,16,N,long,0,low
C031361,13,N,long,0,low
C031362,11,N,long,0,low
C031363,11,N,long,0,low
C031364,12,N,long,0,low
C031365,12,N,long,0,low
C031366,11,N,long,0,low
C031367,16,N,long,0,low
C031368,14,N,long,0,low
C031369,14,N,long,0,low
C031370,14,N,long,0,low
C031371,12,N,long,0,low
C031372,11,Y,long,1,high
C031373,15,N,long,0,low
C031374,16,N,long,0,low
C031375,12,N,long,0,low
C031376,16,N,long,0,low
C031377,13,Y,long,1,high
C031378,14,N,long,0,low
C031379,11,N,long,0,low
C031380,13,N,long,0,low
C031381,13,N,long,0,low
C031382,12,Y,long,1,high
C031383,13,N,long,0,low
C031384,16,Y,long,1,high
C031385,15,N,long,0,low
C031386,17,Y,long,1,high
C031387,13,N,long,0,low
C031388,14,N,long,0,low
C031389,11,Y,long,1,high
C031390,14,Y,long,1,high
C031391,12,Y,long,1,high
C031392,17,N,long,0,low
C031393,17,Y,long,1,high
C031394,17,Y,long,1,high
C031395,15,Y,long,1,high
C031396,14,N,long,0,low
C031397,16,N,long,0,low
C031398,14,N,long,0,low
C031399,16,N,long,0,low
C031400,11,N,long,0,low
C031401,14,Y,long,1,high
C031402,11,N,long,0,low
C031403,16,N,long,0,low
C031404,11,N,long,0,low
C031405,15,N,long,0,low
C031406,13,N,long,0,low
C031407,14,Y,long,1,high
C031408,17,N,long,0,low
C031409,14,N,long,0,low
C031410,12,N,long,0,low
C031411,16,N,long,0,low
C031412,13,N,long,0,low
C031413,12,Y,long,1,high
C031414,11,N,long,0,low
C031415,14,N,long,0,low
C031416,14,N,long,0,low
C031417,12,N,long,0,low
C031418,17,Y,long,1,high
C031419,13,N,long,0,low
C031420,15,N,long,0,low
C031421,15,N,long,0,low
C031422,16,N,long,0,low
C031423,11,N,long,0,low
C031424,16,N,long,0,low
C031425,16,N,long,0,low
C031426,14,N,long,0,low
C031427,13,N,long,0,low
C031428,14,N,long,0,low
C031429,13,Y,long,1,high
C031430,13,N,long,0,low
C031431,15,N,long,0,low
C031432,12,Y,long,1,high
C031433,12,N,long,0,low
C031434,11,N,long,0,low
C031435,13,N,long,0,low
C031436,12,Y,long,1,high
C031437,11,Y,long,1,high
C031438,17,N,long,0,low
C031439,12,N,long,0,low
C031440,17,Y,long,1,high
C031441,17,N,long,0,low
C031442,11,Y,long,1,high
C031443,13,N,long,0,low
C031444,15,Y,long,1,high
C031445,12,N,long,0,low
C031446,15,N,long,0,low
C031447,17,N,long,0,low
C031448,14,N,long,0,low
C031449,16,N,long,0,low
C031450,16,N,long,0,low
C031451,11,N,long,0,low
C031452,12,Y,long,1,high
C031453,14,Y,long,1,high
C031454,14,N,long,0,low
C031455,13,N,long,0,low
C031456,11,N,long,0,low
C031457,15,Y,long,1,high
C031458,11,Y,long,1,high
C031459,14,Y,long,1,high
C031460,16,N,long,0,low
C031461,17,N,long,0,low
C031462,16,N,long,0,low
C031463,14,N,long,0,low
C031464,13,N,long,0,low
C031465,16,Y,long,1,high
C031466,16,N,long,0,low
C031467,13,N,long,0,low
C031468,17,Y,long,1,high
C031469,14,Y,long,1,high
C031470,15,N,long,0,low
C031471,11,Y,long,1,high
C031472,12,N,long,0,low
C031473,13,N,long,0,low
C031474,11,N,long,0,low
C031475,16,Y,long,1,high
C031476,17,N,long,0,low
C031477,15,N,long,0,low
C031478,16,N,long,0,low
C031479,17,N,long,0,low
C031480,11,N,long,0,low
C031481,16,N,long,0,low
C031482,16,N,long,0,low
C031483,15,N,long,0,low
C031484,15,N,long,0,low
C031485,16,N,long,0,low
C031486,11,N,long,0,low
C031487,14,N,long,0,low
C031488,16,N,long,0,low
C031489,16,Y,long,1,high
C031490,17,N,long,0,low
C031491,12,N,long,0,low
C031492,17,N,long,0,low
C031493,13,Y,long,1,high
C031494,16,N,long,0,low
C031495,13,N,long,0,low
C031496,14,N,long,0,low
C031497,16,N,long,0,low
C031498,14,N,long,0,low
C031499,12,N,long,0,low
C031500,16,N,long,0,low
C031501,15,N,long,0,low
C031502,15,N,long,0,low
C031503,14,N,long,0,low
C031504,12,N,long,0,low
C031505,13,N,long,0,low
C031506,17,N,long,0,low
C031507,13,N,long,0,low
C031508,15,N,long,0,low
C031509,14,Y,long,1,high
C031510,14,N,long,0,low
C031511,13,N,long,0,low
C031512,11,N,long,0,low
C031513,11,N,long,0,low
C031514,17,N,long,0,low
C031515,12,N,long,0,low
C031516,17,N,long,0,low
C031517,14,N,long,0,low
C031518,17,N,long,0,low
C031519,11,N,long,0,low
C031520,11,N,long,0,low
C031521,12,N,long,0,low
C031522,15,N,long,0,low
C031523,17,Y,long,1,high
C031524,15,Y,long,1,high
C031525,16,N,long,0,low
C031526,13,Y,long,1,high
C031527,16,N,long,0,low
C031528,15,N,long,0,low
C031529,11,N,long,0,low
C031530,17,N,long,0,low
C031531,16,N,long,0,low
C031532,14,N,long,0,low
C031533,17,Y,long,1,high
C031534,17,Y,long,1,high
C031535,11,N,long,0,low
C031536,14,N,long,0,low
C031537,15,N,long,0,low
C031538,17,N,long,0,low
C031539,12,N,long,0,low
C031540,15,N,long,0,low
C031541,11,Y,long,1,high
C031542,11,N,long,0,low
C031543,11,N,long,0,low
C031544,11,N,long,0,low
C031545,14,N,long,0,low
C031546,14,Y,long,1,high
C031547,15,N,long,0,low
C031548,11,N,long,0,low
C031549,11,N,long,0,low
C031550,11,N,long,0,low
C031551,17,Y,long,1,high
C031552,14,N,long,0,low
C031553,15,N,long,0,low
C031554,14,N,long,0,low
C031555,15,N,long,0,low
C031556,13,N,long,0,low
C031557,12,N,long,0,low
C031558,16,N,long,0,low
C031559,15,Y,long,1,high
C031560,11,N,long,0,low
C031561,15,N,long,0,low
C031562,12,N,long,0,low
C031563,15,N,long,0,low
C031564,14,N,long,0,low
C031565,12,Y,long,1,high
C031566,15,N,long,0,low
C031567,16,Y,long,1,high
C031568,14,N,long,0,low
C031569,16,N,long,0,low
C031570,15,N,long,0,low
C031571,11,N,long,0,low
C031572,12,N,long,0,low
C031573,12,Y,long,1,high
C031574,15,N,long,0,low
C031575,11,N,long,0,low
C031576,14,N,long,0,low
C031577,11,N,long,0,low
C031578,14,N,long,0,low
C031579,13,N,long,0,low
C031580,14,N,long,0,low
C031581,12,Y,long,1,high
C031582,17,Y,long,1,high
C031583,11,N,long,0,low
C031584,17,N,long,0,low
C031585,11,N,long,0,low
C031586,12,N,long,0,low
C031587,17,N,long,0,low
C031588,17,N,long,0,low
C031589,15,Y,long,1,high
C031590,11,N,long,0,low
C031591,14,N,long,0,low
C031592,16,N,long,0,low
C031593,11,Y,long,1,high
C031594,17,N,long,0,low
C031595,16,N,long,0,low
C031596,16,N,long,0,low
C031597,12,N,long,0,low
C031598,11,N,long,0,low
C031599,17,N,long,0,low
C031600,16,N,long,0,low
C031601,14,N,long,0,low
C031602,13,Y,long,1,high
C031603,15,N,long,0,low
C031604,12,N,long,0,low
C031605,15,Y,long,1,high
C031606,14,Y,long,1,high
C031607,17,N,long,0,low
C031608,16,N,long,0,low
C031609,14,Y,long,1,high
C031610,15,Y,long,1,high
C031611,13,Y,long,1,high
C031612,13,N,long,0,low
C031613,17,Y,long,1,high
C031614,12,N,long,0,low
C031615,17,N,long,0,low
C031616,15,N,long,0,low
C031617,14,N,long,0,low
C031618,17,N,long,0,low
C031619,12,N,long,0,low
C031620,11,N,long,0,low
C031621,13,N,long,0,low
C031622,15,N,long,0,low
C031623,12,N,long,0,low
C031624,14,N,long,0,low
C031625,12,N,long,0,low
C031626,17,Y,long,1,high
C031627,11,N,long,0,low
C031628,11,N,long,0,low
C031629,12,N,long,0,low
C031630,15,N,long,0,low
C031631,15,N,long,0,low
C031632,13,N,long,0,low
C031633,11,Y,long,1,high
C031634,16,N,long,0,low
C031635,17,N,long,0,low
C031636,14,Y,long,1,high
C031637,11,N,long,0,low
C031638,13,N,long,0,low
C031639,11,N,long,0,low
C031640,16,N,long,0,low
C031641,13,N,long,0,low
C031642,17,N,long,0,low
C031643,14,Y,long,1,high
C031644,12,N,long,0,low
C031645,15,Y,long,1,high
C031646,12,N,long,0,low
C031647,12,N,long,0,low
C031648,13,N,long,0,low
C031649,15,N,long,0,low
C031650,15,N,long,0,low
C031651,13,N,long,0,low
C031652,14,N,long,0,low
C031653,15,N,long,0,low
C031654,11,N,long,0,low
C031655,16,N,long,0,low
C031656,17,N,long,0,low
C031657,14,N,long,0,low
C031658,13,N,long,0,low
C031659,15,N,long,0,low
C031660,17,N,long,0,low
C031661,11,Y,long,1,high
C031662,11,Y,long,1,high
C031663,17,Y,long,1,high
C031664,14,N,long,0,low
C031665,12,N,long,0,low
C031666,11,N,long,0,low
C031667,14,Y,long,1,high
C031668,13,Y,long,1,high
C031669,11,N,long,0,low
C031670,11,N,long,0,low
C031671,12,Y,long,1,high
C031672,14,N,long,0,low
C031673,13,N,long,0,low
C031674,11,N,long,0,low
C031675,11,N,long,0,low
C031676,12,N,long,0,low
C031677,12,N,long,0,low
C031678,11,N,long,0,low
C031679,11,N,long,0,low
C031680,13,Y,long,1,high
C031681,16,Y,long,1,high
C031682,14,N,long,0,low
C031683,16,Y,long,1,high
C031684,15,N,long,0,low
C031685,16,Y,long,1,high
C031686,13,Y,long,1,high
C031687,16,N,long,0,low
C031688,15,N,long,0,low
C031689,11,N,long,0,low
C031690,17,N,long,0,low
C031691,11,N,long,0,low
C031692,12,N,long,0,low
C031693,16,Y,long,1,high
C031694,13,N,long,0,low
C031695,13,N,long,0,low
C031696,14,N,long,0,low
C031697,16,N,long,0,low
C031698,12,N,long,0,low
C031699,16,Y,long,1,high
C031700,16,N,long,0,low
C031701,16,Y,long,1,high
C031702,14,Y,long,1,high
C031703,12,N,long,0,low
C031704,14,N,long,0,low
C031705,11,N,long,0,low
C031706,16,N,long,0,low
C031707,11,N,long,0,low
C031708,16,N,long,0,low
C031709,16,N,long,0,low
C031710,13,Y,long,1,high
